;nb.erreur;nb.erreur;;;;;;;;;;;;Préparé par:;0;0;;;;MAT.;;;RATIO;;M.-O.;;;ÉQUIP.;;;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;19 797 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;1 (m² au sol);;m2 au sol:;7 863 (m² au sol);;m2 au sol:;7 863 (m² au sol);;nb. erreurs;;;;;
;1;;"Code
Disc";Travaux;Lot;Lot;Disc.;Masterformat;;UNIFORMAT;$;;QTÉ.;;;;QTÉ. TOTALE;U.M.;ü;$.unit.mat.;%(+ -);$.total.mat.;Qté./ hre.;Hre.total.requis;$ horaire;%(+ -);$.total.m-o;$ equip;%(+ -);$.total.equip.;P.U.;; $ Total ;A          Qté.;$ unitaire;$ Total;B          Qté.;P.U.;Total;C          Qté.;P.U.;Total;D          Qté.;P.U.;Total;E          Qté.;P.U.;Total;F          Qté.;P.U.;Total;G          Qté.;P.U.;Total;H          Qté.;P.U.;Total;K          Qté.;P.U.;Total;L         Qté.;P.U.;Total;0;;;ok;Disc.;
;;;;;;Lot;Disc.;;;;;Début des lots  -  Inscrire les éléments à estimer ainsi que le lot et discipline appropriée;;;;;;;;;;;;;;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;Disc.;
;;;;;;;st;;;B1010;$;CONSTRUCTION DE PLANCHER;;;;; 11 040,0   ; m² plancher ;;;;;;;;;;;;;; 746,28    ; 8 238 899    ; -   ; -   ; 6 857 964   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 380 935   ; -   ; -   ; -   ; 8 238 899    ; -    ;;ok;st;
;;;;;;;st;;;B101001;$;Structure de plancher ;;;;; 11 040,0   ; m² ;;;;;;;;;;;;;; 745,84    ; 8 234 104    ; -   ; -   ; 6 853 169   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 1 380 935   ; -   ; -   ; -   ; 8 234 104    ; -    ;;ok;st;
;;;;;;Lot;Disc.;;;;;Début des lots  -  Inscrire les éléments à estimer ainsi que le lot et discipline appropriée;;;;;;;;;;;;;;;;;;;;;; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;Disc.;
;;;-;_;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;k;k;s;;;;;Surcoût de l'acier d'armature;*différence de coût 2,80$/kg et 2,50$/kg;;;; 164 797,79   ; kg ;;;;;;;;;;;;; 0,30   ; 0,30   ; 49 439,34   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 164 798   ; 0   ; 49 439   ; -   ; -   ; -   ; 49 439    ; -    ;;ok;s;
;;;#N/A;#N/A;k;k;s;;;;;Surcoût de l'acier de charpente;*différence de coût 6,25$/kg et 5,0$/kg (7,25$ et 6$ pour les poutrelles);;;; 880 364,13   ; kg ;;;;;;;;;;;;; 1,25   ; 1,25   ; 1 100 455,17   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 880 364   ; 1   ; 1 100 455   ; -   ; -   ; -   ; 1 100 455    ; -    ;;ok;s;
;;;#N/A;#N/A;k;k;s;;;;;Surcoût de l'acier de pontage;*différence de coût 65$/m² vs 45$/m² (pontage 38mm 0.91 mm ép.);;;; 8 247,00   ; m² ;;;;;;;;;;;;; 20,00   ; 20,00   ; 164 940,00   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 8 247   ; 20   ; 164 940   ; -   ; -   ; -   ; 164 940    ; -    ;;ok;s;
;;;#N/A;#N/A;k;k;s;;;;;Surcoût de l'acier de pontage;*différence de coût 70$/m vs 45$/m² (pontage 51mm 0.91 mm ép.);;;; 2 644,00   ; m² ;;;;;;;;;;;;; 25,00   ; 25,00   ; 66 100,00   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 644   ; 25   ; 66 100   ; -   ; -   ; -   ; 66 100    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;BÂTIMENT OUEST;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;_;_;;;;;;Structure de plancher - Acier;;;;; 4 959,00   ; m² ;ü;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;_;_;;;;;;Niveau 2;;;;; 2 482,00   ; m² ;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Finition dalle de béton;;;;; 2 482,00   ; m² ;;;;;;;;;;;;; 12,00   ; 12,00   ; 29 784,00   ; 2 482   ; 12   ; 29 784   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 29 784    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature 10M@300 dalle composite;;;;5,60 ; 13 898,37   ; kg ;;;;;;;;;;;;; 2,50   ; 2,50   ; 34 745,93   ; 13 898   ; 3   ; 34 746   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 34 746    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Béton - Dalle composite 140 mm;140,00 ;mm ép;;; 347,48   ; m³ ;;;;;;;;;;;;; 165,00   ; 165,00   ; 57 334,20   ; 347   ; 165   ; 57 334   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 57 334    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Pontage 51 mm 0,91 mm ép;;;;; 2 482,00   ; m² ;;;;;;;;;;;;; 45,00   ; 45,00   ; 111 690,00   ; 2 482   ; 45   ; 111 690   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 111 690    ; -    ;;ok;s;
;;;-;#N/A;.;a;s;;;;;Poutres;;;;; -     ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;s;
;;;#N/A;#N/A;a;a;s;;;;;Poutres composites;;;;; 123 878,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 619 390,00   ; 123 878   ; 5   ; 619 390   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 619 390    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Colonnes;;;;; 13 348,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 66 740,00   ; 13 348   ; 5   ; 66 740   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 66 740    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Support mur rideau;;;;; 3 857,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 19 285,00   ; 3 857   ; 5   ; 19 285   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 19 285    ; -    ;;ok;s;
;;;-;#N/A;.;a;s;;;;;Renforts de diaph. ;;;;; -     ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;s;
;;;#N/A;#N/A;a;a;s;;;;;Plots de cisaillement;310,00 ;m lin;15,00 ;kg/m; 4 650,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 23 250,00   ; 4 650   ; 5   ; 23 250   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 23 250    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Cornières fin de pontage;279,00 ;m lin;20,00 ;kg/m; 5 580,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 27 900,00   ; 5 580   ; 5   ; 27 900   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 27 900    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Assemblages (10%);;;;; 15 131,30   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 75 656,50   ; 15 131   ; 5   ; 75 657   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 75 657    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Goujons;310,00 ;m lin;0,30 ;esp.; 1 033,33   ; un ;;;;;;;;;;;;; 5,00   ; 5,00   ; 5 166,67   ; 1 033   ; 5   ; 5 167   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 5 167    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Ouverture plancher;;;;; 3,00   ; un ;;;;;;;;;;;;; 250,00   ; 250,00   ; 750,00   ; 3   ; 250   ; 750   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 750    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;_;_;;;;;;Niveau 3;;;;; 2 477,00   ; m² ;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Finition dalle de béton;;;;; 2 477,00   ; m² ;;;;;;;;;;;;; 12,00   ; 12,00   ; 29 724,00   ; 2 477   ; 12   ; 29 724   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 29 724    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature 10M@300;;;;5,60 ; 13 870,37   ; kg ;;;;;;;;;;;;; 2,50   ; 2,50   ; 34 675,94   ; 13 870   ; 3   ; 34 676   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 34 676    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Béton - Dalle sur pontage 125 mm;102,00 ;mm (ép équivalente);;; 252,65   ; m³ ;;;;;;;;;;;;; 165,00   ; 165,00   ; 41 687,91   ; 253   ; 165   ; 41 688   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 41 688    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Pontage 38 mm 0,91 mm ép;;;;; 2 477,00   ; m² ;;;;;;;;;;;;; 45,00   ; 45,00   ; 111 465,00   ; 2 477   ; 45   ; 111 465   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 111 465    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Poutrelles ;;;;; 65 459,00   ; kg ;;;;;;;;;;;;; 6,00   ; 6,00   ; 392 754,00   ; 65 459   ; 6   ; 392 754   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 392 754    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Poutres;;;;; 44 525,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 222 625,00   ; 44 525   ; 5   ; 222 625   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 222 625    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Colonnes;;;;; 14 130,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 70 650,00   ; 14 130   ; 5   ; 70 650   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 70 650    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Support mur rideau;;;;; 4 807,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 24 035,00   ; 4 807   ; 5   ; 24 035   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 24 035    ; -    ;;ok;s;
;;;-;#N/A;.;a;s;;;;;Renforts de diaph. ;;;;; -     ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;s;
;;;#N/A;#N/A;a;a;s;;;;;Plots de cisaillement;310,00 ;m lin;15,00 ;kg/m; 4 650,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 23 250,00   ; 4 650   ; 5   ; 23 250   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 23 250    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Cornières fin de pontage;279,00 ;m lin;20,00 ;kg/m; 5 580,00   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 27 900,00   ; 5 580   ; 5   ; 27 900   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 27 900    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Assemblages (10%);;;;; 13 915,10   ; kg ;;;;;;;;;;;;; 5,00   ; 5,00   ; 69 575,50   ; 13 915   ; 5   ; 69 576   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 69 576    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Ouverture plancher;;;;; 3,00   ; un ;;;;;;;;;;;;; 250,00   ; 250,00   ; 750,00   ; 3   ; 250   ; 750   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 750    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Structure de plancher (Mur de refend);;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Niveau 2;HT (m);5,10 ;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-1A ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;8,90 ;mlin.;Aire (m2) = ;3,16 ; 28,14   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 4 784,11   ; 28   ; 170   ; 4 784   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 4 784    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;8,90 ;mlin.;HT éq. (m) = ;5,10 ; 90,78   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 10 893,60   ; 91   ; 120   ; 10 894   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 10 894    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 2 814,18   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 7 035,45   ; 2 814   ; 3   ; 7 035   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 7 035    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-2A ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;8,90 ;mlin.;Aire (m2) = ;1,79 ; 15,89   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 700,71   ; 16   ; 170   ; 2 701   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 701    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;8,90 ;mlin.;HT éq. (m) = ;5,10 ; 90,78   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 10 893,60   ; 91   ; 120   ; 10 894   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 10 894    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Armature mur;;;kg/m³ =;100,00 ; 1 588,65   ; kg ;;; 2,00   ;;;;;;;;;; 2,50   ; 2,50   ; 3 971,63   ; 1 589   ; 3   ; 3 972   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 3 972    ; -    ;;ok;s;
;;;-;#N/A;.;_;;;;;;;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;-;#N/A;.;_;;;;;;Mur de refend - MR-3A ;;;;;;;;;;;;;;;;;;;; -     ; -     ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -    ; -    ;;vide;0;
;;;#N/A;#N/A;a;a;s;;;;;Béton mur 1ère et 2ème coulée;8,00 ;mlin.;Aire (m2) = ;1,79 ; 14,28   ; m³ ;;; 175,00   ;;;;;;;;;; 170,00   ; 170,00   ; 2 427,60   ; 14   ; 170   ; 2 428   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 2 428    ; -    ;;ok;s;
;;;#N/A;#N/A;a;a;s;;;;;Coffrage mur 1ère coulée;8,00 ;mlin.;HT éq. (m) = ;5,10 ; 81,60   ; m² ;;; 100,00   ;;;;;;;;;; 120,00   ; 120,00   ; 9 792,00   ; 82   ; 120   ; 9 792   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; -   ; 9 792    ; -    ;;ok;s;
