GlobalId,Name,IfcClass,UniformatDescription,Material
2ADrAsX4Yn5t8dtwrjwKEl,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
0ZyN2KjRGSqF2Py5p5KLIv,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3CcpLYLh20jI7EafRuXYbs,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
0XwiTQPDNyxvuzVZugJS0z,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
13_xD0Sog$MqTo3sjm_qiD,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
11hlbWBE_RvGWWE6td_QEl,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
2W3Fck1xC5hxCKo$DrLS53,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
0oUw6I2tpiVE$1_aw2yn1x,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
0lZhSqhDyWkObpjvECAle3,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
2xo2gBuwryomb9a8HgI_ge,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
1DuJW49u9y8JNqkb$PHLii,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
38pF8O3JdRgs5ZPyXAdruk,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
076nMgTZPZMHomEBGkY9C0,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1yQVi5fcKV8oeHjszjenkr,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
2hmTXlaTZt1TJPhzO7XX6u,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1XdY$HseT1uu3IcXD1XCek,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1OspjlG5JoxSp3lhlA40Cj,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1rBfLdGffN8gqN6tCHEkcV,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3SzBokPAox9Bp8qST7wO8M,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1HcMPhHjQSCmwHyUaAp39r,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
0WhT7a7NMgSaNHilAEDJZE,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
318blaAB0I$FkrwON4qy5w,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
0EmCS4wGR1jcaXNswp6nFR,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
0jt7yj5BcyGMVbjNiE0H3D,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1KSURKfBVDQAT9HMz3AKT0,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3qLsm9BeBqw0S$M6u2H93l,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
2gMcNrjHbv$nzaFDCQ33x2,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3nHQroergNphTNVpfsIF7X,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
2Cw8MtHN4p28XZ9rrEuGv4,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
2FhkHn5yYs6RZmDw590DBW,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3qCEa82xwJbTRRRiDMLtya,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
10jBMhyTqfE1uYxwH3X84W,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
37ON$CLmVjsZQc3vzqDIwD,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
0oQCGHH7UVjmGPSuA8PGCJ,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
3zNPfmHapD7GJcnOaUeiom,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
372ArvJimDA_d7KmMMNVKh,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
2pfXT7vNc4s2$roCASrass,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
00yRQAg6RGGby7s56Y$bFG,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_SIL,IfcMember,Murs-rideaux,
0vCuwlFzSJxzQM3rYVWEya,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
3vTA6$Qr$in4L_iLjInnS1,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1XWksiIKzDvYK2CBLm7_9q,Meneaux de murs-rideaux : Rectangular Mullion : MEN_64_133_V3_CAP_22,IfcMember,Murs-rideaux,
1GZYC0gG3HlIIv5_XTkC7M,Toits : Toit de base : T01_TOITURE CONVENTIONNELLE,IfcRoof,Couverture toit plat,
2j0BDoysI4uQi4tenor06h,Toits : Toit de base : T01_TOITURE CONVENTIONNELLE,IfcRoof,Couverture toit plat,
3Aa__odDpbU_yDusRVODVU,Toits : Toit de base : T01_TOITURE CONVENTIONNELLE,IfcRoof,Couverture toit plat,
0ORWAijH10CjVkWiZ3C8ZY,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
1XqGCqxvkOnU6eZJmqzHoa,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
15e0_aU3112SCzIUeiM$b$,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
0Cs7NaByy4iNe4P0O8jCel,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
2gTwfuvDI$TFMFywp_Kqui,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
2BbV$Oz_uRfe7H_tahGPhx,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
33iMiSRZB23fly_UNkLsQm,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
3eEc23EXDFTc3vVlC$HJqb,Toits : Toit de base : R05_SOFFITE BLEU,IfcRoof,Couverture toit plat,
20PNKehME6BIyrptPH8cxB,Toits : Toit de base : T01_TOITURE CONVENTIONNELLE,IfcSlab,Couverture toit plat,
1XY4rXXW2YHNgKxBBhvZc4,Toits : Toit de base : T01_TOITURE CONVENTIONNELLE,IfcSlab,Couverture toit plat,
2MixdecQXdyaNw0QL6Zs3d,Toits : Toit de base : R05_SOFFITE BLEU,IfcSlab,Couverture toit plat,
0kO2l1hZ6ummxdGKX49YCQ,Toits : Toit de base : R05_SOFFITE BLEU,IfcSlab,Couverture toit plat,
14SmbbvaaIXBJYzvP1Ua2x,Toits : Toit de base : R05_SOFFITE BLEU,IfcSlab,Couverture toit plat,
1sP9EE5mTWIIWWlueksjUr,Toits : Toit de base : R05_SOFFITE BLEU,IfcSlab,Couverture toit plat,
3x5w9Q0Rq2IlqTORRNDqhA,Toits : Toit de base : R05_SOFFITE BLEU,IfcSlab,Couverture toit plat,
15mrEGsOvRETHe1$JMrJrJ,Sols : Sol : ISO_SOUS_DALLE_76mm,IfcSlab,Isolation de murs de sous-sol,
3Y$sVpdgiJA_AXNU2Kt7$C,Sols : Sol : ISO_SOUS_DALLE_76mm,IfcSlab,Isolation de murs de sous-sol,
2jm4FhDAzakcw3IxdJnz$J,Sols : Sol : ISO_SOUS_DALLE_76mm:2,IfcSlab,Isolation de murs de sous-sol,
09vVGg32G0InA71VXM4GcN,Sols : Sol : ISO_SOUS_DALLE_76mm:3,IfcSlab,Isolation de murs de sous-sol,
1cL$JjUh3wjxUK4LU$bNdm,Sols : Sol : ISO_SOUS_DALLE_76mm:4,IfcSlab,Isolation de murs de sous-sol,
2K57twS9qXb2zeDrQOIwcw,Sols : Sol : ISO_SOUS_DALLE_76mm:5,IfcSlab,Isolation de murs de sous-sol,
2TxDl1CVfMtiS0kLhdEhli,Sols : Sol : ISO_SOUS_DALLE_76mm:6,IfcSlab,Isolation de murs de sous-sol,
0$vvu1v9q0m4WxRAugUn7C,Sols : Sol : ISO_SOUS_DALLE_76mm:7,IfcSlab,Isolation de murs de sous-sol,
38wiCVNp9vtoJ5FLzTlSDg,Sols : Sol : ISO_SOUS_DALLE_76mm,IfcSlab,Isolation de murs de sous-sol,
0Q$FaGasZls1msHav7LuT$,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
2VSZMnD8J3Z51XKNGSq_y6,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
2qGtnps$FlqbQeCavmonak,Murs : Mur de base : M02_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
1RSU18Fk6ww844kxfPHIT4,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
1ZpBUDf_9BRbOeJV$CuyCk,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
1fST$Dpa5C7MKsx6l3bQgE,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
1WuydAmdGgcAqra7VJYdR0,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
25O8A1U6N6$V3$sZveWuaB,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
0POV9CR8wqZm1UC40AwzuK,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
2a2JBgmVVfMqB_5ALIMND8,Murs : Mur de base : M0X-MUR_EXT_SOUF_NIV_1,IfcWall,Ossature de mur non porteur,
3UUYH1sHBzkpxCyjgkMFq7,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
1cuxMHy$xv8oeNbg4u9yv0,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
1FsCjuNuc6k7WyDkkr1$L5,Murs : Mur de base : T04-TOIT_MUR,IfcWall,Parapets,
0ZJZumaVLdUsoZJSZj9f4O,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
2Hxt0_2XqMNAhD_$iyoV9r,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
1Q5aess_VmaBv0_Yr9YktA,Murs : Mur de base : P0X-PARAPET TYPE,IfcWall,Parapets,
1Kc$WMUMxytAcjcHV6u$0a,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
1eA3bgX_D5NOFVIZ9XfTsS,Murs : Mur de base : M0X-MUR_EXT_SOUF_NIV_1,IfcWall,Ossature de mur non porteur,
0S7C7uAk__Rt0tA4UfK1IQ,Murs : Mur de base : M02 - ISO_76+76_COL-MÉT_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
22MJnnSuVLUdVMgBzjh95X,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
2Ba7Im7jO5Lcy$hQu4KVeW,Murs : Mur de base : M02-MUR_EXT_COL_92,IfcWall,Parapets,
2iT7ddNZgZG_lgO7YU8KFY,Murs : Mur de base : M02 - ISO_76+76_COL-MÉT_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
3079hk4HxubGw9n7GH38Ny,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
02vr4V$jVhnpyGXQ2fufev,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
1oTCA3X$KGi$7y4KJu7m0v,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
1gP62JMyz3BKnn$jZZeQXI,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
1uoF80YDcgJYREqdLACPU_,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
1wgyZtdmnGxZxuyosIs5Fs,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
2O2q4r5GHTzWxMXeqtd69f,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
3oLBD$GqfxPneb$gBToGwk,Murs : Mur de base : R02.1-REV_MET_VERT_40+65,IfcWall,Finition extérieure (tous les parements),
2ouaQOO4S6jK5vBEhxlrKE,Murs : Mur de base : R02.1-REV_MET_VERT_40+65,IfcWall,Finition extérieure (tous les parements),
3m769f_4aCscPGUDCTuNlX,Murs : Mur de base : R01-MAC_90+38_SANS JOINT,IfcWall,Finition extérieure (tous les parements),
2x7lXFdlotQnCJT6BANL5c,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
04brsZqwVcljRJmK_pW07j,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2XMpTJPiwhKl17nlV_dCZS,Murs : Mur de base : R02.1-REV_MET_VERT_40+65,IfcWall,Finition extérieure (tous les parements),
1X4$B6nK6_bbWhhk1z8ivG,Murs : Mur de base : M02 - ISO_76+76_COL-MÉT_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
3mJbDz1IzyOuje6l1jaMij,Murs : Mur de base : R02.1-REV_MET_VERT_40+65,IfcWall,Finition extérieure (tous les parements),
3NE39jCdXHsbbaF2Qr5XRn,Murs : Mur de base : M0X-MUR_EXT_SOUF_NIV_1,IfcWall,Ossature de mur non porteur,
1lf8gqZo9HhPqHEz3yE5$V,Murs : Mur de base : M0X-MUR_EXT_SOUF_NIV_1,IfcWall,Ossature de mur non porteur,
32SykCXrST_ftF8Dy9H0TN,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2alufSHJykpJkDTk79$oxp,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
377limwsviEKPRi4AbhKhs,Murs : Mur de base : M01 - ISO_76+76_COL-MET_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
0CctyoYY8TeXgqQdWft$Or,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
2jEAKCg0c9GNC6rdjv7Nsw,Murs : Mur de base : M01 - ISO_76+76_COL-MET_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
3U9ml8C0EOLZcLjZBeYAWQ,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
3Zl4l3K5jHNk_CoCvz8zaX,Murs : Mur de base : M02 - ISO_76+76_COL-MÉT_152_GYP,IfcWall,"Étanchéité, isolation et pare-vapeur",
3zPQ1v_0Ca26$xrqeHAGZy,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2ocaXIXw8yP1t0R$XO0wyJ,Murs : Mur de base : P0X-PARAPET TYPE,IfcWall,Parapets,
0TgplTC6$6iJYy04zcHzE0,Murs : Mur de base : P01-PARAPET TYPE,IfcWall,Parapets,
2z_ytEX_C8YaQJCk$L7zIQ,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
3tLRtJ1SIWOSSUpoTBPV29,Murs : Mur de base : T04-TOIT_MUR,IfcWall,Parapets,
1kmUVuijH18bAwSOKXVH5L,Murs : Mur de base : M03 - ISO_76+76,IfcWall,"Étanchéité, isolation et pare-vapeur",
2Je_IibS8IDNdFwe_iSHbf,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
0hxG7cdPgYxd5jm28Z$Ivp,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
1$YmulMZpYHAYIhBakEvyr,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
3inLjBKQcv6gzIR4b3h_8R,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
09sDklFthpP1C5h$tnyn3l,Murs : Mur de base : 1.6,IfcWall,Cloisons fixes,
0dbhriXuvcCgm7xoulb_1J,Murs : Mur de base : 1.3,IfcWall,Cloisons fixes,
3GCMDqXV5zlOyNx97NESoo,Murs : Mur de base : ESPACE VIDE 55mm,IfcWall,Cloisons fixes,
24A69VbZJJ4MJJJmqVvdN$,Murs : Mur de base : ESPACE VIDE145mm,IfcWall,Cloisons fixes,
2D8pABtLx2RGrqyWVziliO,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
08YiuWMIgJF0_O28x7tZr5,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
0DsdxxA5RXp6ENhV9tuPIc,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2zpV8xXPHqxZtSOcbzGrIF,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
38RmufuQ3gK6jV3iZQrrH4,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3NxdMircLzgQVm1nTUIJD9,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2I0l$WYCXk2RCD4Paz3QfQ,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
0AnCLGpEIpT1$aXp8inJwa,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2XPkGCqZEvcDmTqfMsvYl2,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2gF4aO_sS1nc8hkmzTL$LL,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1FxBxEWivrqwiauX3fcCX7,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3sUFi63vwvdblFbistj3zx,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2U$60T1VUMu5LM2Q4dX9Tm,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
04JCRVvZBpVh8KKDKUElK9,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3WN3dGcs_bFfeYxGs7UIic,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
0htG3ctvvc8IoTMTc9fcCQ,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1cWqj8wif2uC86oyW0FHk3,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1Z7tyOn8xd9EYbrvdtpt7f,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3fyOAey$5YAukROebKtrMa,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
04W5S2K7AjXy_rBVZpZLNC,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3EcfEXpPqe6AtHUPQlRyEU,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1d6gKQ9rNhnkgKlkdvL8Gt,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3rVzLAWN9ClZZRmRWVr6zV,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2aYHv0Dr002zmFJl_uC9ys,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3hkqM$rqp7cJ5O1eEILYcY,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1RfArPFADwa92hSpovYUDa,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
15OXvASnCGJ76jBUInYEtD,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
29OxJxd42l4Dlcdq_dm9Xn,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
31dBpYcE_uIRVyWBcjotdT,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
2GmvAH0EmeCSMmj13sIlp_,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1P8rmpSE2c6Rkj8COeKgJM,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1iEXef2QNKkTsHbFouuSlx,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
0zqFuCtbfGkU_uWeAhF1vL,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1hErvsjHQm75OK0eXt3sFp,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
1z_X1v85Efek_7mIyqmjAc,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
0VBHTmVnLYNSnIsqjN8Rdn,Murs : Mur de base : R01x-MAC_90,IfcWall,Finition extérieure (tous les parements),
3DhIHwkazNGuNMRU2t8IeD,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
3k7IR5nhTXdbK8xoJryVBi,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcWall,Ossature de mur non porteur,
1qnsEBxE1K1GvG1XyN2wjm,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
3mL67$9yDMkQ4s7_3bcTrx,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
0zu_M_Al6kVj0Y2lvdoHcW,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcWall,Ossature de mur non porteur,
0ri33jsLRreBWtGNXoaqog,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
0jMYjV4SuJh_4XZhs5pU2v,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm_SANS GYPSE,IfcWall,Ossature de mur non porteur,
35i5$FydODBonZKXT_NqDb,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcWall,Ossature de mur non porteur,
39qGLe74h6m8BTgj2MymXq,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
1wCTNO0$s8h2tZje0oaxri,Murs : Mur de base : M01_MUR_EXT_COL_152,IfcWall,Ossature de mur non porteur,
3Pxz3euuHR9Falmmse5K5p,Murs : Mur de base : M0X-MUR_EXT_COL_152 (SANS GYPSE),IfcWall,Ossature de mur non porteur,
2WU28w1hVL95qQg0sL6lZo,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
0qp3s81s0sxTBr9WEwscQX,Murs : Mur de base : M01_MUR_EXT_COL_152_OMEGA40mm,IfcWall,Ossature de mur non porteur,
0NuYiJR9zRNE2Nf$JnA4_a,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
2Ev$6_HdiTCi6LPcbuKt66,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
1xyXKdo4gn5u_oWryUl9c4,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
0SiI3tx53b8jgfa55OfaaH,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
32KanNAwLCu0E$zOlMZnwA,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
2MKEYsXL7NjpSuaJXjgXPi,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
2s_P9UlrXXwn$BhhnzBEzp,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
0_biIjc0mhnF9LHJRhcWTb,Murs : Mur de base : R01-MAC_90+38_SANS JOINT,IfcWall,Finition extérieure (tous les parements),
1iVoYCzIAq0vKVkiNqWiZ$,Murs : Mur de base : R01-MAC_90+38,IfcWall,Finition extérieure (tous les parements),
0BPEu117xynvEuc7xN2PD6,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
36GWQKCZ_BYH0yhcUGixEa,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
2lkI9WhLPWtA7yYsxlub$C,Murs : Mur de base : R05-TRESPA_13+32,IfcWall,Finition extérieure (tous les parements),
28ZZtUZut6PZHdC09IGYPC,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
1rOgFkodlxUhh8sxfCRo9b,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2IRLiA1ByPTO6WJmMBdmLy,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
3e8qPFcvzGN0X6mb_bhdzR,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2HjSL58jA_PtDqf47fa2fR,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2HFMrcIVnNWNJr5dSDDrLk,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0l6aTahlXW83dQrWm$1EQi,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0b15ninWqLFSQbM3trzeF2,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
2fVon9xunKEqrWUoB83yBA,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0gxGJik0_dRiHG0uyc_JS0,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
0mnjRXhDttf6ZCEwjF$GKT,Murs : Mur de base : R03-REV_MET_VERT_30+40 (PANN. BLANC),IfcWall,Finition extérieure (tous les parements),
